9.142700000000000000e+04,8.571300000000000000e+04,8.285600000000000000e+04,7.857000000000000000e+04,9.857000000000000000e+04,1.057130000000000000e+05,9.999800000000000000e+04,9.142700000000000000e+04,8.714100000000000000e+04,8.714100000000000000e+04,8.999900000000000000e+04,9.142700000000000000e+04,9.285600000000000000e+04,8.428400000000000000e+04,5.428500000000000000e+04,3.857100000000000000e+04,2.857100000000000000e+04,3.857100000000000000e+04
1.144530000000000000e+05,1.262350000000000000e+05,1.211860000000000000e+05,1.211860000000000000e+05,1.127700000000000000e+05,1.110870000000000000e+05,1.094040000000000000e+05,1.094040000000000000e+05,9.593800000000000000e+04,9.930500000000000000e+04,9.930500000000000000e+04,1.060370000000000000e+05,1.009880000000000000e+05,9.088900000000000000e+04,6.395900000000000000e+04,4.207800000000000000e+04,3.029600000000000000e+04,2.861300000000000000e+04
7.680920000000000000e+05,8.064960000000000000e+05,8.321000000000000000e+05,8.577030000000000000e+05,8.705040000000000000e+05,8.961070000000000000e+05,8.705040000000000000e+05,8.321000000000000000e+05,8.192980000000000000e+05,8.449010000000000000e+05,8.705040000000000000e+05,8.577030000000000000e+05,7.936950000000000000e+05,6.272750000000000000e+05,4.480530000000000000e+05,3.072360000000000000e+05,2.304270000000000000e+05,2.560300000000000000e+05
4.178820000000000000e+05,4.444140000000000000e+05,4.377810000000000000e+05,4.643130000000000000e+05,4.775790000000000000e+05,4.377810000000000000e+05,4.178820000000000000e+05,4.178820000000000000e+05,3.979830000000000000e+05,4.178820000000000000e+05,4.444140000000000000e+05,4.510470000000000000e+05,4.112490000000000000e+05,3.449180000000000000e+05,2.321560000000000000e+05,1.724590000000000000e+05,1.193940000000000000e+05,1.260280000000000000e+05
1.974850000000000000e+05,2.037550000000000000e+05,2.037550000000000000e+05,2.194280000000000000e+05,2.225630000000000000e+05,1.943500000000000000e+05,2.006200000000000000e+05,1.974850000000000000e+05,1.724080000000000000e+05,1.880810000000000000e+05,2.037550000000000000e+05,2.131590000000000000e+05,2.037550000000000000e+05,1.661380000000000000e+05,1.159830000000000000e+05,8.777100000000000000e+04,6.582800000000000000e+04,7.836700000000000000e+04
1.976950000000000000e+05,2.035100000000000000e+05,1.976950000000000000e+05,2.064170000000000000e+05,2.122320000000000000e+05,1.860660000000000000e+05,1.918810000000000000e+05,1.860660000000000000e+05,1.686220000000000000e+05,1.686220000000000000e+05,1.831590000000000000e+05,1.947880000000000000e+05,1.773440000000000000e+05,1.482710000000000000e+05,9.884700000000000000e+04,7.558900000000000000e+04,5.233100000000000000e+04,6.396000000000000000e+04
2.750920000000000000e+05,2.795290000000000000e+05,2.839660000000000000e+05,3.061510000000000000e+05,2.972770000000000000e+05,2.884030000000000000e+05,2.750920000000000000e+05,2.795290000000000000e+05,2.750920000000000000e+05,2.928400000000000000e+05,3.061510000000000000e+05,3.061510000000000000e+05,2.839660000000000000e+05,2.440330000000000000e+05,1.686050000000000000e+05,1.197980000000000000e+05,8.430200000000000000e+04,7.542800000000000000e+04
3.089890000000000000e+05,3.043080000000000000e+05,3.183530000000000000e+05,3.136710000000000000e+05,3.230340000000000000e+05,3.417610000000000000e+05,3.277160000000000000e+05,3.089890000000000000e+05,2.762180000000000000e+05,2.808990000000000000e+05,3.043080000000000000e+05,3.136710000000000000e+05,2.855810000000000000e+05,2.294010000000000000e+05,1.732210000000000000e+05,1.170410000000000000e+05,7.958800000000000000e+04,7.490600000000000000e+04
6.391000000000000000e+04,7.456200000000000000e+04,6.923600000000000000e+04,8.255100000000000000e+04,7.456200000000000000e+04,7.988800000000000000e+04,7.722500000000000000e+04,7.323100000000000000e+04,7.855700000000000000e+04,9.054000000000000000e+04,1.011920000000000000e+05,1.091810000000000000e+05,9.986000000000000000e+04,9.187200000000000000e+04,5.991600000000000000e+04,3.994400000000000000e+04,2.929200000000000000e+04,3.461800000000000000e+04
3.609860000000000000e+05,3.790360000000000000e+05,3.730190000000000000e+05,3.850520000000000000e+05,3.970850000000000000e+05,4.211510000000000000e+05,4.151340000000000000e+05,4.031010000000000000e+05,3.670030000000000000e+05,4.151340000000000000e+05,4.392000000000000000e+05,4.211510000000000000e+05,3.730190000000000000e+05,3.068380000000000000e+05,2.105750000000000000e+05,1.504110000000000000e+05,1.022790000000000000e+05,1.082960000000000000e+05
3.610240000000000000e+05,3.610240000000000000e+05,4.018940000000000000e+05,4.632000000000000000e+05,4.972590000000000000e+05,4.836360000000000000e+05,4.632000000000000000e+05,4.087060000000000000e+05,4.155180000000000000e+05,4.632000000000000000e+05,4.972590000000000000e+05,4.836360000000000000e+05,4.359530000000000000e+05,3.474000000000000000e+05,2.656590000000000000e+05,1.771060000000000000e+05,1.294230000000000000e+05,1.566700000000000000e+05
5.758410000000000000e+05,5.956980000000000000e+05,6.155540000000000000e+05,6.751240000000000000e+05,7.049090000000000000e+05,6.552670000000000000e+05,5.956980000000000000e+05,5.857690000000000000e+05,5.758410000000000000e+05,6.453390000000000000e+05,7.049090000000000000e+05,7.247650000000000000e+05,6.651960000000000000e+05,5.559840000000000000e+05,3.872030000000000000e+05,2.680640000000000000e+05,1.886370000000000000e+05,2.084940000000000000e+05
3.532760000000000000e+05,3.698360000000000000e+05,3.532760000000000000e+05,3.587960000000000000e+05,3.643160000000000000e+05,3.643160000000000000e+05,3.808760000000000000e+05,3.643160000000000000e+05,3.201570000000000000e+05,3.477560000000000000e+05,3.808760000000000000e+05,3.919160000000000000e+05,3.477560000000000000e+05,2.815170000000000000e+05,1.931980000000000000e+05,1.324780000000000000e+05,1.048790000000000000e+05,1.214380000000000000e+05
1.882890000000000000e+05,2.062220000000000000e+05,2.092100000000000000e+05,2.211650000000000000e+05,2.121990000000000000e+05,1.942670000000000000e+05,1.853010000000000000e+05,1.882890000000000000e+05,1.853010000000000000e+05,1.823120000000000000e+05,1.912780000000000000e+05,1.942670000000000000e+05,1.823120000000000000e+05,1.584020000000000000e+05,1.105820000000000000e+05,7.770600000000000000e+04,5.080800000000000000e+04,5.080800000000000000e+04
3.716730000000000000e+05,3.838590000000000000e+05,3.960450000000000000e+05,4.143240000000000000e+05,4.082310000000000000e+05,4.082310000000000000e+05,3.899520000000000000e+05,3.838590000000000000e+05,3.533940000000000000e+05,3.777660000000000000e+05,4.143240000000000000e+05,4.326020000000000000e+05,3.838590000000000000e+05,3.229290000000000000e+05,2.376270000000000000e+05,1.645110000000000000e+05,1.218600000000000000e+05,1.279530000000000000e+05
6.150800000000000000e+04,6.359300000000000000e+04,6.567800000000000000e+04,6.567800000000000000e+04,7.401800000000000000e+04,6.255100000000000000e+04,6.463600000000000000e+04,6.255100000000000000e+04,5.733800000000000000e+04,6.150800000000000000e+04,6.672100000000000000e+04,7.818900000000000000e+04,7.610300000000000000e+04,6.463600000000000000e+04,4.482800000000000000e+04,3.127500000000000000e+04,2.085000000000000000e+04,2.189200000000000000e+04
1.315910000000000000e+05,1.334980000000000000e+05,1.334980000000000000e+05,1.296830000000000000e+05,1.354050000000000000e+05,1.239620000000000000e+05,1.315910000000000000e+05,1.220550000000000000e+05,1.125190000000000000e+05,1.087050000000000000e+05,1.201480000000000000e+05,1.239620000000000000e+05,1.182410000000000000e+05,9.344800000000000000e+04,6.484100000000000000e+04,4.577000000000000000e+04,3.814200000000000000e+04,4.195600000000000000e+04
1.822830000000000000e+05,1.881630000000000000e+05,1.911030000000000000e+05,1.793430000000000000e+05,1.852230000000000000e+05,2.146240000000000000e+05,2.087440000000000000e+05,1.969830000000000000e+05,1.940430000000000000e+05,1.969830000000000000e+05,1.940430000000000000e+05,1.881630000000000000e+05,1.764030000000000000e+05,1.587630000000000000e+05,1.176020000000000000e+05,7.644100000000000000e+04,4.704000000000000000e+04,3.822000000000000000e+04
6.407000000000000000e+04,7.474800000000000000e+04,7.207800000000000000e+04,8.809600000000000000e+04,8.809600000000000000e+04,8.142200000000000000e+04,7.875200000000000000e+04,7.875200000000000000e+04,7.341300000000000000e+04,9.343500000000000000e+04,1.081180000000000000e+05,1.107870000000000000e+05,9.477000000000000000e+04,8.142200000000000000e+04,5.339100000000000000e+04,3.603900000000000000e+04,2.669500000000000000e+04,2.936500000000000000e+04
5.187790000000000000e+05,5.545570000000000000e+05,5.635010000000000000e+05,5.724460000000000000e+05,5.724460000000000000e+05,5.724460000000000000e+05,5.813900000000000000e+05,5.992790000000000000e+05,5.545570000000000000e+05,6.261120000000000000e+05,6.618900000000000000e+05,6.440010000000000000e+05,5.545570000000000000e+05,4.561670000000000000e+05,3.309450000000000000e+05,2.325560000000000000e+05,1.610000000000000000e+05,1.967780000000000000e+05
1.248600000000000000e+05,1.373460000000000000e+05,1.415090000000000000e+05,1.435900000000000000e+05,1.415090000000000000e+05,1.415090000000000000e+05,1.352650000000000000e+05,1.290220000000000000e+05,1.206980000000000000e+05,1.186170000000000000e+05,1.311030000000000000e+05,1.394280000000000000e+05,1.331840000000000000e+05,1.206980000000000000e+05,8.324000000000000000e+04,6.034900000000000000e+04,3.953900000000000000e+04,3.953900000000000000e+04
1.164972000000000000e+06,1.145226000000000000e+06,1.145226000000000000e+06,1.243953000000000000e+06,1.382170000000000000e+06,1.500641000000000000e+06,1.382170000000000000e+06,1.283443000000000000e+06,1.184717000000000000e+06,1.322934000000000000e+06,1.401915000000000000e+06,1.342679000000000000e+06,1.224207000000000000e+06,1.007009000000000000e+06,7.108300000000000000e+05,4.936320000000000000e+05,3.751600000000000000e+05,4.343960000000000000e+05
5.986600000000000000e+05,6.493940000000000000e+05,6.595410000000000000e+05,6.899810000000000000e+05,6.798340000000000000e+05,6.798340000000000000e+05,6.392470000000000000e+05,6.493940000000000000e+05,6.595410000000000000e+05,6.899810000000000000e+05,6.899810000000000000e+05,6.696880000000000000e+05,6.189540000000000000e+05,5.479260000000000000e+05,3.957240000000000000e+05,2.739630000000000000e+05,1.826420000000000000e+05,1.623480000000000000e+05
5.457200000000000000e+04,5.002400000000000000e+04,4.471900000000000000e+04,4.850800000000000000e+04,6.442600000000000000e+04,6.139400000000000000e+04,5.457200000000000000e+04,4.623500000000000000e+04,4.017100000000000000e+04,3.941300000000000000e+04,4.775100000000000000e+04,5.078200000000000000e+04,4.471900000000000000e+04,3.486500000000000000e+04,2.349600000000000000e+04,1.970600000000000000e+04,1.364300000000000000e+04,1.819000000000000000e+04
6.968620000000000000e+05,7.084760000000000000e+05,7.433190000000000000e+05,7.665480000000000000e+05,7.781620000000000000e+05,7.781620000000000000e+05,7.200910000000000000e+05,7.084760000000000000e+05,6.736330000000000000e+05,7.433190000000000000e+05,8.013910000000000000e+05,8.478490000000000000e+05,7.665480000000000000e+05,6.387900000000000000e+05,4.413460000000000000e+05,3.252020000000000000e+05,2.322870000000000000e+05,2.555160000000000000e+05
2.628780000000000000e+05,2.707250000000000000e+05,2.707250000000000000e+05,2.668020000000000000e+05,2.785720000000000000e+05,2.707250000000000000e+05,2.668020000000000000e+05,2.432600000000000000e+05,2.314900000000000000e+05,2.314900000000000000e+05,2.471840000000000000e+05,2.589550000000000000e+05,2.314900000000000000e+05,1.961780000000000000e+05,1.451710000000000000e+05,1.020120000000000000e+05,7.454700000000000000e+04,6.670000000000000000e+04
2.333270000000000000e+05,2.415140000000000000e+05,2.415140000000000000e+05,2.497010000000000000e+05,2.660750000000000000e+05,2.865420000000000000e+05,2.865420000000000000e+05,2.824490000000000000e+05,2.497010000000000000e+05,2.578880000000000000e+05,2.537940000000000000e+05,2.660750000000000000e+05,2.824490000000000000e+05,2.537940000000000000e+05,1.637380000000000000e+05,1.146170000000000000e+05,6.958800000000000000e+04,9.005600000000000000e+04
7.159160000000000000e+05,7.287000000000000000e+05,7.542690000000000000e+05,8.309740000000000000e+05,8.309740000000000000e+05,8.693270000000000000e+05,8.054060000000000000e+05,7.670530000000000000e+05,7.159160000000000000e+05,8.309740000000000000e+05,9.076800000000000000e+05,9.460320000000000000e+05,8.693270000000000000e+05,7.287000000000000000e+05,5.113690000000000000e+05,3.707420000000000000e+05,2.812520000000000000e+05,3.323890000000000000e+05
5.387700000000000000e+04,5.176400000000000000e+04,6.444100000000000000e+04,7.394900000000000000e+04,7.817500000000000000e+04,7.500600000000000000e+04,6.761100000000000000e+04,6.021600000000000000e+04,6.232900000000000000e+04,6.972400000000000000e+04,7.711900000000000000e+04,7.923100000000000000e+04,6.866700000000000000e+04,5.599000000000000000e+04,4.120000000000000000e+04,2.641000000000000000e+04,2.218400000000000000e+04,2.746700000000000000e+04
2.877440000000000000e+05,3.075890000000000000e+05,3.125500000000000000e+05,3.323940000000000000e+05,3.274330000000000000e+05,3.373560000000000000e+05,3.075890000000000000e+05,3.175110000000000000e+05,2.927060000000000000e+05,3.125500000000000000e+05,3.323940000000000000e+05,3.323940000000000000e+05,3.224720000000000000e+05,3.026280000000000000e+05,2.133280000000000000e+05,1.389110000000000000e+05,8.930000000000000000e+04,8.930000000000000000e+04
6.058100000000000000e+04,6.144700000000000000e+04,5.798500000000000000e+04,5.971600000000000000e+04,5.971600000000000000e+04,5.625400000000000000e+04,5.538900000000000000e+04,5.279200000000000000e+04,4.586900000000000000e+04,4.759900000000000000e+04,5.452300000000000000e+04,6.058100000000000000e+04,5.625400000000000000e+04,4.759900000000000000e+04,2.942500000000000000e+04,2.250100000000000000e+04,1.730900000000000000e+04,2.077000000000000000e+04
4.057220000000000000e+05,4.123740000000000000e+05,4.256760000000000000e+05,4.323270000000000000e+05,4.456290000000000000e+05,4.589320000000000000e+05,4.256760000000000000e+05,4.256760000000000000e+05,4.123740000000000000e+05,4.389780000000000000e+05,4.522810000000000000e+05,4.456290000000000000e+05,4.190250000000000000e+05,3.658150000000000000e+05,2.593960000000000000e+05,1.862330000000000000e+05,1.197210000000000000e+05,1.064190000000000000e+05
2.006106000000000000e+06,2.033969000000000000e+06,2.061832000000000000e+06,2.006106000000000000e+06,1.978244000000000000e+06,2.033969000000000000e+06,2.006106000000000000e+06,1.894656000000000000e+06,1.838931000000000000e+06,1.783206000000000000e+06,1.727480000000000000e+06,1.671755000000000000e+06,1.448854000000000000e+06,1.170229000000000000e+06,8.358770000000000000e+05,5.851140000000000000e+05,3.900760000000000000e+05,3.622130000000000000e+05
2.532510000000000000e+05,2.685070000000000000e+05,2.532510000000000000e+05,2.410460000000000000e+05,2.532510000000000000e+05,2.257900000000000000e+05,2.227380000000000000e+05,2.257900000000000000e+05,1.830730000000000000e+05,1.617140000000000000e+05,1.495090000000000000e+05,1.525600000000000000e+05,1.403550000000000000e+05,1.128950000000000000e+05,7.628000000000000000e+04,5.492100000000000000e+04,3.966500000000000000e+04,3.661400000000000000e+04
3.060500000000000000e+04,3.310300000000000000e+04,3.372800000000000000e+04,4.184700000000000000e+04,4.559500000000000000e+04,3.747500000000000000e+04,3.435200000000000000e+04,3.435200000000000000e+04,3.622600000000000000e+04,4.059800000000000000e+04,4.621900000000000000e+04,4.934200000000000000e+04,4.746900000000000000e+04,3.997400000000000000e+04,2.873100000000000000e+04,1.873700000000000000e+04,1.186700000000000000e+04,1.436500000000000000e+04
5.047080000000000000e+05,5.215320000000000000e+05,5.215320000000000000e+05,5.635910000000000000e+05,5.804140000000000000e+05,5.804140000000000000e+05,5.720020000000000000e+05,5.551790000000000000e+05,5.383550000000000000e+05,5.635910000000000000e+05,5.972380000000000000e+05,5.720020000000000000e+05,5.131200000000000000e+05,4.290020000000000000e+05,3.028250000000000000e+05,2.102950000000000000e+05,1.430000000000000000e+05,1.430000000000000000e+05
4.518560000000000000e+05,4.664320000000000000e+05,4.445680000000000000e+05,4.518560000000000000e+05,4.810080000000000000e+05,5.466000000000000000e+05,5.247360000000000000e+05,5.028720000000000000e+05,4.445680000000000000e+05,4.737200000000000000e+05,4.810080000000000000e+05,4.882960000000000000e+05,4.591440000000000000e+05,3.862640000000000000e+05,2.696560000000000000e+05,1.749120000000000000e+05,1.166080000000000000e+05,1.311840000000000000e+05
1.025410000000000000e+05,1.025410000000000000e+05,1.062030000000000000e+05,1.135280000000000000e+05,1.153590000000000000e+05,1.098660000000000000e+05,1.062030000000000000e+05,1.080350000000000000e+05,1.153590000000000000e+05,1.171900000000000000e+05,1.263460000000000000e+05,1.355010000000000000e+05,1.300080000000000000e+05,1.190210000000000000e+05,8.423000000000000000e+04,6.042600000000000000e+04,3.662200000000000000e+04,4.211500000000000000e+04
3.351650000000000000e+05,3.582790000000000000e+05,3.640580000000000000e+05,3.813940000000000000e+05,4.045090000000000000e+05,3.582790000000000000e+05,3.698370000000000000e+05,3.582790000000000000e+05,3.293860000000000000e+05,3.640580000000000000e+05,4.160670000000000000e+05,4.276240000000000000e+05,3.813940000000000000e+05,3.120500000000000000e+05,2.195900000000000000e+05,1.560250000000000000e+05,1.155740000000000000e+05,1.271310000000000000e+05
3.805700000000000000e+04,4.391200000000000000e+04,3.747200000000000000e+04,3.747200000000000000e+04,3.805700000000000000e+04,4.039900000000000000e+04,4.039900000000000000e+04,3.630100000000000000e+04,3.571500000000000000e+04,3.337300000000000000e+04,3.571500000000000000e+04,3.922800000000000000e+04,4.157000000000000000e+04,3.044600000000000000e+04,2.283400000000000000e+04,1.463700000000000000e+04,9.368000000000000000e+03,9.953000000000000000e+03
1.603310000000000000e+05,1.842100000000000000e+05,2.115010000000000000e+05,2.387910000000000000e+05,2.456140000000000000e+05,2.183230000000000000e+05,1.944440000000000000e+05,2.217340000000000000e+05,2.183230000000000000e+05,2.149120000000000000e+05,2.251460000000000000e+05,2.217340000000000000e+05,2.115010000000000000e+05,2.012670000000000000e+05,1.671540000000000000e+05,1.228070000000000000e+05,8.187100000000000000e+04,7.504800000000000000e+04
